strategyId,eventName,rowIndex,timeH,pSourceAvailableMW,sourceRampMWPerH,pBessChargeMW,pBessDischargeMW,bessSOC,pCableSendMW,pElectrolyzerMW,pComputeFacilityMW,pCurtailmentMW,dynamicValidationStatus,requiredOutputs,formulaStatus
mix_E40_C60,MAX_ELECTROLYZER_LOAD,1,0,20.6135498942343,0,0,0.516450105765698,0.696602301935752,0,0,0,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_C60,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468033222913607,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_C60,MAX_CURTAILMENT,32,31,669.857472898746,18.7351846229293,0,0,0.468033222913607,3.47590445543712,0,120,524.891568443309,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_BESS_DISCHARGE,40,39,22.5330557572957,-1.32100675677876,0,59.5415842427042,0.10625,0,0,60.94464,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_BESS_CHARGE,47,46,212.363406121039,9.33374108427569,75,0,0.7,0,0,20,95.8734061210385,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,59.5415842427042,0.10625,0,0,60.94464,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.46804702521288,0,0,120,509.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,19.4078054873175,0.766067069162385,0,0,22.85424,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_CABLE_SEND,33,32,696.377026788193,26.5195538894463,0,0,0.46804702521288,200,0,120,354.887026788193,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_ELECTROLYZER_LOAD,1,0,20.6135498942343,0,0,0.516450105765698,0.696602301935752,0,0,0,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.46804702521288,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_C80,MAX_CURTAILMENT,34,33,728.952592418705,32.5755656305126,0,0,0.46804702521288,0,0,120,587.462592418705,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_BESS_DISCHARGE,39,38,23.8540625140745,4.1575883956911,0,36.0229643883617,0.301578580544107,0,18.7470269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,40,20,63.364425538133,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,29.6899442427043,0.10625,0,11.093,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468073132782761,0,100,22.85424,506.778048275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_CABLE_SEND,1,0,20.6135498942343,0,0,0.521876793292469,0.696566600044129,0,0,0,0.00542668752677145,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_ELECTROLYZER_LOAD,29,28,437.645788483811,2.8521236366289,0,0,0.468073132782761,0,100,24.6030270750459,291.552761408765,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_COMPUTE_LOAD,34,33,728.952592418705,32.5755656305126,0,0,0.468073132782761,0,100,120,487.462592418705,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H80_C20,MAX_CURTAILMENT,36,35,771.872982921918,12.5179812658437,0,0,0.89375,0,100,22.85424,627.528742921918,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_BESS_DISCHARGE,38,37,19.6964741183834,-4.8799603942991,0,35.2735527840528,0.500150537688353,0,13.8400269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,100,20,3.36442553813296,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,30.5969442427042,0.10625,0,12,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468058634261457,0,100,120,409.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_CABLE_SEND,1,0,20.6135498942343,0,0,0.516450105765698,0.696602301935752,0,0,0,-7.105427357601e-15,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_ELECTROLYZER_LOAD,27,26,421.398311831559,13.7220310990472,0,0,0.468058634261457,0,100,114.2712,185.637111831559,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0.00763046276497334,0.468058634261457,0,0,120,30.217752561319,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H60_C40,MAX_CURTAILMENT,33,32,696.377026788193,26.5195538894463,0,0,0.468058634261457,0,100,22.85424,552.032786788193,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_BESS_DISCHARGE,38,37,19.6964741183834,-4.8799603942991,0,29.4335258816166,0.447605637478782,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,20,20,83.364425538133,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,26.5969442427042,0.10625,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468108834674385,0,100,120,409.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.641247255120997,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_CABLE_SEND,1,0,20.6135498942343,0,0,0.516450105765698,0.696602301935752,0,0,0,-7.105427357601e-15,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_ELECTROLYZER_LOAD,27,26,421.398311831559,13.7220310990472,0,0,0.468108834674385,0,100,120,179.908311831559,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468108834674385,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H40_C60,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468108834674385,0,100,120,517.865001656074,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_BESS_DISCHARGE,40,39,22.5330557572957,-1.32100675677876,0,59.5415842427043,0.10625,0,0,60.94464,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_BESS_CHARGE,47,46,212.363406121039,9.33374108427569,75.0000000000001,0,0.5515625,0,7.105427357601e-15,20,95.8734061210384,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MIN_BESS_SOC,46,45,203.029665036763,24.3215139339759,-1.18292571798288e-13,0,0.10625,0,8.98708623678841e-14,20,161.539665036763,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468046334139294,0,60,120,449.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,18.5947123897537,0.771416365856884,0,0,22.0411469024362,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_CABLE_SEND,1,0,20.6135498942343,0,0,0.516450105765698,0.696602301935752,0,0,0,-7.105427357601e-15,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_ELECTROLYZER_LOAD,36,35,771.872982921918,12.5179812658437,71.6974595133819,0,0.89375,0,60.0000000000001,120,498.685523408536,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468046334139342,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_H20_C80,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468046334139295,0,51.093,120,566.772001656074,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_BESS_DISCHARGE,14,13,202.558440856409,30.8583187578548,0,75,0.21756718213777,141.797240856409,0,114.2712,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_BESS_CHARGE,36,35,771.872982921918,12.5179812658437,75,0,0.89375,200,100,120,255.382982921918,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MIN_BESS_SOC,20,19,326.048594925812,2.18755758460668,0,1.73452507418818,0.10625,200,0,106.65312,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.10625,200,100,120,209.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,31.5098194253623,0.68644855641209,0,14.9562539380448,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_CABLE_SEND,18,17,299.037917879015,41.9278444486561,0,0,0.117661349172291,200,0,77.5479178790147,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.169907845705328,200,100,68.1161405700091,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_COMPUTE_LOAD,23,22,344.455670968732,4.07146549894156,3.32567096873226,0,0.125996171376849,200,0,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E60_H20_C20,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0.0167261232574482,0.4484375,200,100,120,317.881727779331,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_BESS_DISCHARGE,39,38,23.8540625140745,4.1575883956911,0,35.1159643883617,0.307545685807265,0,17.8400269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,100,20,3.36442553813296,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,30.5969442427042,0.10625,0,12,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468010834577687,200,100,120,209.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_CABLE_SEND,19,18,323.861037341205,24.8231194621904,0,0,0.468010834577687,200,0,21.8227471849603,80.9082901562448,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.468010834577687,200,100,68.1161405700091,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468010834577687,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E50_H30_C20,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468010834577687,198.060331790027,100,22.85424,416.950429866047,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_BESS_DISCHARGE,40,39,22.5330557572957,-1.32100675677876,0,36.4369711451405,0.10625,0,17.8400269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_BESS_CHARGE,34,33,728.952592418705,32.5755656305126,71.7039134789609,0,0.89375,200,100,114.2712,221.487478939744,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,36.4369711451405,0.10625,0,17.8400269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.46800801371867,200,100,114.2712,215.361088275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_CABLE_SEND,22,21,340.384205469791,7.56362475189542,0,0,0.46800801371867,200,0,114.2712,4.98300546979073,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.46800801371867,0,100,114.2712,153.844940570009,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.46800801371867,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E40_H30_C30,MAX_CURTAILMENT,36,35,771.872982921918,12.5179812658437,0,0,0.89375,200,100,114.2712,336.111782921918,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_BESS_DISCHARGE,38,37,19.6964741183834,-4.8799603942991,0,37.5650727840528,0.485074748214669,0,8,28.1315469024362,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_BESS_CHARGE,48,47,219.854425538133,7.49101941709444,75,0,0.7,0,80,20,23.364425538133,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,29.4511842427043,0.10625,0,8,22.85424,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468016300064396,200,100,120,209.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_CABLE_SEND,24,23,348.525650413217,4.06997944448517,0,0,0.468016300064396,200,0,120,7.39565041321748,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.468016300064396,148.116140570009,100,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.468016300064396,0,0,120,30.2101220985541,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E30_H30_C40,MAX_CURTAILMENT,33,32,696.377026788193,26.5195538894463,0,0,0.468016300064396,0,100,120,454.887026788193,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_BESS_DISCHARGE,40,39,22.5330557572957,-1.32100675677876,0,38.5969442427042,0.10625,0,20,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_BESS_CHARGE,36,35,771.872982921918,12.5179812658437,71.6998092891961,0,0.89375,200,100,120,258.683173632721,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MIN_BESS_SOC,40,39,22.5330557572957,-1.32100675677876,0,38.5969442427042,0.10625,0,20,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,0,0,0.468032382345398,0,100,114.2712,415.361088275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,24.5535654873175,0.732213384951859,0,8,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_CABLE_SEND,28,27,434.793664847182,13.3953530156229,0,0,0.468032382345398,200,100,22.85424,90.4494248471819,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,0,0.468032382345398,148.116140570009,100,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_COMPUTE_LOAD,16,15,241.086544807637,17.8336015338062,0,0,0.468032382345398,0,0,120,99.5965448076369,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H40_C40,MAX_CURTAILMENT,35,34,759.355001656074,30.4024092373687,0,0,0.468032382345398,0,100,120,517.865001656074,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
mix_E20_H60_C20,MAX_BESS_DISCHARGE,38,37,19.6964741183834,-4.8799603942991,0,43.2735527840528,0.447518958740985,0,21.8400269024362,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
