strategyId,strategyClass,horizonH,productMixEnabled,targetElectricityShare,targetHydrogenShare,targetComputeShare,activeRatioHours,maxHourlyShareDeviation,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,realizedElectricityInputShare,realizedHydrogenInputShare,realizedComputeInputShare,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,auditPass,allHoursOptimal,informationBoundary,parameterStatus,scenarioId,extremeEventIncluded,comparisonBoundary
model_causal_myopic_1h_annual,MODEL_CAUSAL_MYOPIC_ANNUAL,2,0,NaN,NaN,NaN,2,NaN,292.809915532413,292.809915532413,170.135842118424,-1.4210854715202e-14,3.49965477965863,0.979844819508808,-8.18430273133797e-17,0.0201551804911918,156.52497474895,0,13.157074122073,0,0,54944.5310007844,5856.19831064825,-70949.3326901362,1,1,CAUSAL_1H_CURRENT_OBSERVATION_PLUS_PREVIOUS_TERMINAL_STATE,[假设值，待企业调研校准],V5_ANNUAL_2025_MULTISOURCE_EXTREME_PROXY_V2,0,MODEL_ONLY; NOT_RANKED_WITH_22_FIXED_POLICIES
