dc_power_mw,it_power_mw,dc_aux_power_mw,compute_served_mwh_cs,compute_queue_mwh_cs,rigid_unserved_mwh_cs,flex_overdue_mwh_cs,spot_dropped_mwh_cs,dc_online_min_mw,dc_online,compute_model_mode,pue,compute_gross_revenue_yuan,compute_sla_penalty_yuan,compute_variable_om_yuan,compute_electricity_transfer_yuan
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,1.8795297936756303,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,3.7590595873512607,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,5.63858937102689,1.000000082740371e-08,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9345894083,0.0007843137903846047,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,7.5181191647025205,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,9.39764895837815,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,11.27717875205378,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,13.15670854572941,0.0,0.0,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,0.0,0.0,48160.79840399977
22.569718294636054,20.97021915607059,1.5994991385654629,20.854598794386558,44.356708545729404,52.0,0.0,126.34540120561344,38.29923978400001,True,sla,1.0762747936328758,103071.20364579972,4078431.3725490207,0.0,9058.130740369234
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,27.67623833940504,0.0,0.0,123.56,38.29923978400001,True,sla,1.0763458107607644,555309.758139212,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,17.71576813308067,0.0,0.0,116.83999999999997,38.29923978400001,True,sla,1.0763458107607644,543714.464021565,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,18.795297926756298,0.0,0.0,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,19.874827720431927,0.0,0.0,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,20.954357514107556,0.0,0.0,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,22.033887307783186,0.0,0.0,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,0.0,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,23.113417101458815,0.0,0.0,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,0.0,0.0,48160.79840399977
0.0,0.0,0.0,0.0,48.713417101458816,64.0,2.313417101458816,128.0,38.29923978400001,False,sla,1.0,0.0,5074041.186700992,0.0,0.0
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,27.592946895134446,0.0,4.192946895134444,128.0,38.29923978400001,True,sla,1.0763458107607644,562970.9346098003,98657.57400316339,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,26.872476688810075,0.0,6.072476688810074,107.60000000000001,38.29923978400001,True,sla,1.0763458107607644,527770.9346098006,142881.80444259,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,27.952006482485704,0.0,7.952006482485707,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,187106.03488201665,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,29.031536276161333,0.0,9.831536276161344,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,231330.2653214434,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,30.111066069836962,0.0,10.91106606983698,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,256730.96634910544,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,31.19059586351259,0.0,11.990595863512617,105.79999999999995,38.29923978400001,True,sla,1.0763458107607644,524665.052256859,282131.6673767675,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,33.07012565718822,0.0,13.070125657188253,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,307532.3684044295,0.0,48160.79840399977
119.99999602332127,111.48832914442704,8.511666878894241,110.72047020632436,34.94965545086385,0.0,14.14965545086389,117.79999999999995,38.29923978400001,True,sla,1.0763458107607644,545370.9346098005,1155277.9035700646,0.0,48160.79840399977
