eventName,rowIndex,timeH,pSourceAvailableMW,sourceRampMWPerH,pBessChargeMW,pBessDischargeMW,bessSOC,pCableSendMW,pElectrolyzerMW,pComputeFacilityMW,pCurtailmentMW,dynamicValidationStatus,requiredOutputs,formulaStatus
MAX_BESS_DISCHARGE,37,36,24.5764345126825,-747.296548409235,0,62.3935923897537,0.483265839541094,45.8400269024362,0,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_BESS_CHARGE,31,30,651.122288275817,212.540241130385,75,0,0.5515625,200,100,120,134.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MIN_BESS_SOC,28,27,434.793664847182,13.3953530156229,0,2.27283230443359,0.10625,195.576497151615,100,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_SOURCE_RAMP_UP,31,30,651.122288275817,212.540241130385,75,0,0.5515625,200,100,120,134.632288275817,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_SOURCE_RAMP_DOWN,37,36,24.5764345126825,-747.296548409235,0,62.3935923897537,0.483265839541094,45.8400269024362,0,20,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_CABLE_SEND,19,18,323.861037341205,24.8231194621904,0,17.2689626587949,0.78013840356056,200,0,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_ELECTROLYZER_LOAD,25,24,389.606140570009,41.0804901567916,0,51.8838594299909,0.343661523499485,200,100,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_COMPUTE_LOAD,13,12,171.700122098554,109.702647452263,0,0,0.710988234769349,30.2101220985541,0,120,0,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
MAX_CURTAILMENT,36,35,771.872982921918,12.5179812658437,0,0,0.89375,200,100,120,330.382982921918,NOT_RUN_REQUIRES_REGFM_OR_EMT_GATE,frequency_nadir;RoCoF;voltage_deviation;current_limit;recovery_time,[需查证文献支撑]
