dc_power_mw,it_power_mw,dc_aux_power_mw,compute_served_mwh_cs,compute_queue_mwh_cs,rigid_unserved_mwh_cs,flex_overdue_mwh_cs,spot_dropped_mwh_cs,dc_online_min_mw,dc_online,compute_model_mode,pue,compute_gross_revenue_yuan,compute_sla_penalty_yuan,compute_variable_om_yuan,compute_electricity_transfer_yuan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
30.0190946390661,27.890249127028223,2.128845512037877,27.70607018146889,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.076329383159752,164715.3035102229,0.0,0.0,11188.116571979936
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
53.32656003500001,49.559999999999995,3.766560035000002,49.559999999999995,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.076000000706215,294639.0588235294,0.0,0.0,19874.8089250445
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
22.5697223194053,20.970222972420977,1.5994993469843237,20.85460424631568,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.076274789690501,123982.66681339049,0.0,0.0,8411.735508442354
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29923978400001,False,power_following,1.0,0.0,0.0,0.0,0.0
56.26503101979101,52.201010392847174,4.0640206269438295,50.298586275495964,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.0778532943396955,299030.02664177207,0.0,0.0,20969.977061076108
99.03504006499999,92.03999999999999,6.995040065000004,92.03999999999999,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.0760000007062147,547186.8235294117,0.0,0.0,36910.3594322255
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
119.99999999999997,111.4883329163112,8.511667083688794,110.72047559473027,0.0,0.0,0.0,0.0,38.29923978400001,True,power_following,1.07634581001474,658244.0823592592,0.0,0.0,44724.0
