timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
24,NORMAL,418.708896984047,270.323092092604,200,20,23.7462962717866,184,0,26.9171495100771,148.385804891443,0,63018.5747550386,6639.50746454012,-66370.2598217649,1,1,model_causal_reserve_1h_annual,0.82052528821604,0.082052528821604,0.0974221829623559,1,418.708896984047,270.323092092604,148.385804891443,0,0,0.89375,20,48807.468733486,0,200,28.8330920926041,0,0,407.974,10.0928515537293,0.642045430317657
25,NORMAL,403.223447699215,272.039065297778,200,20,25.2869480252028,184,0,28.519016016789,131.184382401437,0,63819.5080083945,6673.8269286436,-67136.8736110174,1,1,model_causal_reserve_1h_annual,0.815371554052075,0.0815371554052074,0.103091290542718,1,403.223447699215,272.039065297778,131.184382401437,0,0,0.89375,20,49159.7674828254,0,200,30.549065297778,0,0,383.18,18.7107751458502,1.33267255336529
26,NORMAL,371.721150402731,269.360058286959,200,20,22.881644627644,184,0,26.0179604966526,102.361092115771,0,62568.9802483263,6620.24678842723,-65939.9259911656,1,1,model_causal_reserve_1h_annual,0.823446334557785,0.0823446334557785,0.0942090319864363,1,371.721150402731,269.360058286959,102.361092115771,0,0,0.89375,20,49512.0662321649,0,200,27.8700582869594,0,0,343.3528,26.205879733197,2.16247066953362
27,NORMAL,336.137483719948,270.085955447567,200,20,23.5333703165409,184,0,26.6955422835334,66.0515282723808,0,62907.7711417667,6634.76473163938,-66264.1989413938,1,1,model_causal_reserve_1h_annual,0.821242689410667,0.0821242689410666,0.096633041648266,1,336.137483719948,270.085955447567,66.0515282723808,0,0,0.89375,20,49864.3649815043,0,200,28.5959554475674,0,0,303.1336,29.6424683886943,3.36141533125378
28,NORMAL,304.28443342613,270.955921618615,200,20,24.3144473056148,184,0,27.5076143832411,33.3285118075156,0,63313.8071916205,6652.16405506033,-66652.8356678267,1,1,model_causal_reserve_1h_annual,0.81861716409189,0.081861716409189,0.0995211194989206,1,304.28443342613,270.955921618615,33.3285118075156,0,0,0.89375,20,50216.6637308437,0,200,29.4659216186146,0,0,267.3832,32.0790056675636,4.82222775856656
29,NORMAL,269.666241393465,269.666241393465,199.59491789352,20,23.520221663736,183.627324462039,0,26.6817306994051,0,0,62811.4232205919,6626.37045055734,-66176.245301301,1,1,model_causal_reserve_1h_annual,0.820989257423491,0.0822655472481991,0.0967451953283096,1,269.666241393465,269.666241393465,0,0,0,0.89375,20,50568.9624801832,0,199.59491789352,28.5813234999444,0,0,230.5156,32.6671706192983,6.48347077416645
30,NORMAL,245.498425362548,245.498425362548,174.78144709846,20,24.0999046294734,160.798931330583,0,27.2843957494351,0,0,57633.9413940575,6143.014129939,-61482.119795385,1,1,model_causal_reserve_1h_annual,0.798521416825454,0.0913737047131349,0.110104878461411,1,245.498425362548,245.498425362548,0,0,0,0.89375,20,50921.2612295226,0,174.78144709846,29.2269782640881,0,0,201.4684,27.6256970268215,16.4043283357266
31,NORMAL,227.567149061079,227.567149061079,157.409515872744,20,23.5977014483226,144.816754602924,0,26.7621515149911,0,0,70915.1074145483,5784.38860390961,-75121.9113419052,1,1,model_causal_reserve_1h_annual,0.783103800801916,0.0994989148476904,0.117397284350394,1,227.567149061079,227.567149061079,0,0,0,0.89375,20,51273.5599788621,0,157.409515872744,28.6676331883348,0,0,188.062,19.9184335592244,19.5867155018544
32,NORMAL,210.504552293024,210.504552293024,139.855098451693,20,24.0392674097697,128.666690575557,0,27.2212042532198,0,0,65330.6107338105,5443.13666854852,-69878.6665965285,1,1,model_causal_reserve_1h_annual,0.760518669490141,0.10875809003886,0.130723240470999,1,210.504552293024,210.504552293024,0,0,0,0.89375,20,51625.8587282015,0,139.855098451693,29.1594538413314,0,0,176.89,10.8799189487503,22.7346333442739
33,NORMAL,166.719249642899,166.719249642899,104.688458086498,20,15.5087824257549,96.3133814395781,0,19.1753759342978,0,0,49660.505285397,4567.43061554602,-55084.2672011175,1,1,model_causal_reserve_1h_annual,0.746722672314998,0.142656160184922,0.11062116750008,1,166.719249642899,166.719249642899,0,0,0,0.89375,20,51978.1574775409,0,104.688458086498,20.5407915564013,0,0,139.552,1.18358973690297,25.9836599059962
