export_actual_mw,cable_receive_mw,cable_loss_mw,marine_actual_mw,marine_unserved_mw,h2_withdrawn_kg,h2_delivered_kg,compute_delivered_mwh_cs,h2_pipe_withdrawn_kg,h2_ship_withdrawn_kg,h2_pipe_delivered_kg,h2_ship_delivered_kg,marine_below_rigid,marine_violation_count
2.8421709430404e-14,2.6147972675971682e-14,2.2737367544323195e-15,18.0,0.0,1444.19244492389,1415.308596025412,110.72047559473,0.0,1444.19244492389,0.0,1415.308596025412,0,0
110.599445254855,101.75148963446661,8.84795562038839,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
98.5886773116207,90.70158312669105,7.887094184929651,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
121.762490196874,112.02149098112409,9.740999215749909,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
61.5695078161512,56.64394719085911,4.925560625292093,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
199.862037026981,183.87307406482253,15.988962962158467,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
0.0,0.0,0.0,18.0,0.0,0.0,0.0,20.8546042463157,0.0,0.0,0.0,0.0,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
200.0,184.0,16.0,18.0,0.0,1761.4937466972,1726.263871763256,110.72047559473,0.0,1761.4937466972,0.0,1726.263871763256,0,0
