strategyId,strategyClass,horizonH,productMixEnabled,targetElectricityShare,targetHydrogenShare,targetComputeShare,activeRatioHours,maxHourlyShareDeviation,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,realizedElectricityInputShare,realizedHydrogenInputShare,realizedComputeInputShare,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,auditPass,allHoursOptimal,informationBoundary,parameterStatus,scenarioId,extremeEventIncluded,resilienceMode,h2PowerRatedMW,initialH2ReserveKg,comparisonBoundary
model_causal_reserve_1h_annual,MODEL_CAUSAL_RESERVE_ANNUAL,8760,0,NaN,NaN,NaN,7957,NaN,2014114.53319666,1304130.06912896,932719.079450459,2200,144879.28702045,0.863790044894078,0.00203741741820765,0.134172537687714,858101.553094423,6685.33380306505,177207.412475468,709984.464067706,10756.0043742121,462566027.370862,149859398.368482,-311533712.00238,1,1,CAUSAL_1H_CURRENT_OBSERVATION_PLUS_PREVIOUS_TERMINAL_STATE,[假设值，待企业调研校准],V5_ANNUAL_2025_MULTISOURCE_EXTREME_PROXY_V2,1,1,30,40000,MODEL_ONLY; NOT_RANKED_WITH_22_FIXED_POLICIES
